vote,content_type_name,project_id,parent_content_type_name,user_id
yes,entry,279,challenge,139032
yes,entry,279,challenge,139031
yes,entry,279,challenge,139031
yes,entry,279,challenge,139031
yes,entry,279,challenge,139031
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,112310
yes,entry,279,challenge,112310
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,136350
yes,entry,279,challenge,139036
yes,entry,279,challenge,139036
yes,entry,279,challenge,112310
yes,entry,279,challenge,112310
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,136348
yes,entry,279,challenge,112513
yes,entry,279,challenge,112513
yes,entry,279,challenge,128023
yes,entry,279,challenge,128023
yes,entry,279,challenge,128023
yes,entry,279,challenge,128023
yes,entry,279,challenge,128023
yes,entry,279,challenge,128023
yes,entry,279,challenge,128023
yes,entry,279,challenge,128023
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,139042
yes,entry,279,challenge,139042
yes,entry,279,challenge,139042
yes,entry,279,challenge,139042
yes,entry,279,challenge,139042
yes,entry,279,challenge,130851
yes,entry,279,challenge,139042
yes,entry,279,challenge,130851
yes,entry,279,challenge,139042
yes,entry,279,challenge,139042
yes,entry,279,challenge,139042
yes,entry,279,challenge,139042
yes,entry,279,challenge,139042
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,139043
yes,entry,279,challenge,139043
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,130851
yes,entry,279,challenge,139052
yes,entry,279,challenge,139052
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139056
yes,entry,279,challenge,139056
yes,entry,279,challenge,139056
yes,entry,279,challenge,139056
yes,entry,279,challenge,139056
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139056
yes,entry,279,challenge,139056
yes,entry,279,challenge,139056
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139048
yes,entry,279,challenge,139059
yes,entry,279,challenge,139059
yes,entry,279,challenge,139059
yes,entry,279,challenge,139059
yes,entry,279,challenge,139063
yes,entry,279,challenge,139063
yes,entry,279,challenge,139063
yes,entry,279,challenge,139063
yes,entry,279,challenge,139063
yes,entry,279,challenge,139069
yes,entry,279,challenge,139069
yes,entry,279,challenge,87143
yes,entry,279,challenge,87143
yes,entry,279,challenge,87143
yes,entry,279,challenge,87143
yes,entry,279,challenge,87143
yes,entry,279,challenge,87143
yes,entry,279,challenge,87143
yes,entry,279,challenge,87143
yes,entry,279,challenge,87143
yes,entry,279,challenge,139072
yes,entry,279,challenge,139072
yes,entry,279,challenge,139074
yes,entry,279,challenge,139074
yes,entry,279,challenge,112310
yes,entry,279,challenge,112310
yes,entry,279,challenge,139075
yes,entry,279,challenge,139075
yes,entry,279,challenge,139075
yes,entry,279,challenge,139075
yes,entry,279,challenge,139075
yes,entry,279,challenge,139075
yes,entry,279,challenge,139075
yes,entry,279,challenge,139075
yes,entry,279,challenge,112310
yes,entry,279,challenge,112310
yes,entry,279,challenge,112310
yes,entry,279,challenge,112310
yes,entry,279,challenge,112310
yes,entry,279,challenge,112310
yes,entry,279,challenge,139079
yes,entry,279,challenge,139079
yes,entry,279,challenge,139080
yes,entry,279,challenge,139080
yes,entry,279,challenge,139081
yes,entry,279,challenge,139081
yes,entry,279,challenge,139081
yes,entry,279,challenge,139081
yes,entry,279,challenge,139081
yes,entry,279,challenge,139082
yes,entry,279,challenge,139082
yes,entry,279,challenge,139083
yes,entry,279,challenge,139083
yes,entry,279,challenge,139084
yes,entry,279,challenge,139084
yes,entry,279,challenge,139084
yes,entry,279,challenge,14697
yes,entry,279,challenge,14697
yes,entry,279,challenge,14697
yes,entry,279,challenge,19392
yes,entry,279,challenge,19392
yes,entry,279,challenge,19392
yes,entry,279,challenge,19392
yes,entry,279,challenge,19392
yes,entry,279,challenge,19392
yes,entry,279,challenge,19392
yes,entry,279,challenge,139093
yes,entry,279,challenge,139093
yes,entry,279,challenge,139092
yes,entry,279,challenge,139092
yes,entry,279,challenge,138634
yes,entry,279,challenge,138634
yes,entry,279,challenge,138634
yes,entry,279,challenge,138634
yes,entry,279,challenge,139087
yes,entry,279,challenge,139087
yes,entry,279,challenge,139087
yes,entry,279,challenge,139087
yes,entry,279,challenge,139087
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139097
yes,entry,279,challenge,139098
yes,entry,279,challenge,139098
yes,entry,279,challenge,139098
yes,entry,279,challenge,139098
yes,entry,279,challenge,139099
yes,entry,279,challenge,139099
yes,entry,279,challenge,139098
yes,entry,279,challenge,139098
yes,entry,279,challenge,139098
yes,entry,279,challenge,139098
yes,entry,279,challenge,139098
yes,entry,279,challenge,139098
yes,entry,279,challenge,139098
yes,entry,279,challenge,139098
yes,entry,279,challenge,139098
yes,entry,279,challenge,139098
yes,entry,279,challenge,139100
yes,entry,279,challenge,139100
yes,entry,279,challenge,139103
yes,entry,279,challenge,139103
yes,entry,279,challenge,139103
yes,entry,279,challenge,139105
yes,entry,279,challenge,139105
yes,entry,279,challenge,139105
yes,entry,279,challenge,139105
yes,entry,279,challenge,139105
yes,entry,279,challenge,139108
yes,entry,279,challenge,139108
yes,entry,279,challenge,139108
yes,entry,279,challenge,139109
yes,entry,279,challenge,139109
yes,entry,279,challenge,139109
yes,entry,279,challenge,139109
yes,entry,279,challenge,139107
yes,entry,279,challenge,139107
yes,entry,279,challenge,138664
yes,entry,279,challenge,138664
yes,entry,279,challenge,138664
yes,entry,279,challenge,138664
yes,entry,279,challenge,138664
yes,entry,279,challenge,138664
yes,entry,279,challenge,138664
yes,entry,279,challenge,138664
yes,entry,279,challenge,138664
yes,entry,279,challenge,139115
yes,entry,279,challenge,139115
yes,entry,279,challenge,139115
yes,entry,279,challenge,139115
yes,entry,279,challenge,139115
yes,entry,279,challenge,139115
yes,entry,279,challenge,139115
yes,entry,279,challenge,139115
yes,entry,279,challenge,139115
yes,entry,279,challenge,139115
yes,entry,279,challenge,139115
yes,entry,279,challenge,139113
yes,entry,279,challenge,139113
yes,entry,279,challenge,139113
yes,entry,279,challenge,139116
yes,entry,279,challenge,139116
yes,entry,279,challenge,139117
yes,entry,279,challenge,139117
yes,entry,279,challenge,139118
yes,entry,279,challenge,139118
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,139121
yes,entry,279,challenge,139121
yes,entry,279,challenge,139121
yes,entry,279,challenge,69016
yes,entry,279,challenge,139121
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,139121
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,139123
yes,entry,279,challenge,139123
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,139123
yes,entry,279,challenge,139123
yes,entry,279,challenge,139123
yes,entry,279,challenge,139123
yes,entry,279,challenge,138651
yes,entry,279,challenge,138651
yes,entry,279,challenge,69016
yes,entry,279,challenge,138651
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,139126
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,139130
yes,entry,279,challenge,139130
yes,entry,279,challenge,139131
yes,entry,279,challenge,139131
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,139071
yes,entry,279,challenge,139071
yes,entry,279,challenge,139071
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,139148
yes,entry,279,challenge,139148
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,139153
yes,entry,279,challenge,139153
yes,entry,279,challenge,139153
yes,entry,279,challenge,139153
yes,entry,279,challenge,139153
yes,entry,279,challenge,139153
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,139158
yes,entry,279,challenge,139158
yes,entry,279,challenge,139158
yes,entry,279,challenge,139158
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,139158
yes,entry,279,challenge,139158
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,139161
yes,entry,279,challenge,139161
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,139163
yes,entry,279,challenge,139163
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,139168
yes,entry,279,challenge,139168
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,113103
yes,entry,279,challenge,113103
yes,entry,279,challenge,113103
yes,entry,279,challenge,113103
yes,entry,279,challenge,113103
yes,entry,279,challenge,113103
yes,entry,279,challenge,113103
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,139170
yes,entry,279,challenge,139170
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,139171
yes,entry,279,challenge,136792
yes,entry,279,challenge,139171
yes,entry,279,challenge,136792
yes,entry,279,challenge,139171
yes,entry,279,challenge,139171
yes,entry,279,challenge,139171
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,139171
yes,entry,279,challenge,139171
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,139171
yes,entry,279,challenge,139171
yes,entry,279,challenge,139171
yes,entry,279,challenge,139171
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,113103
yes,entry,279,challenge,136792
yes,entry,279,challenge,113103
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,92958
yes,entry,279,challenge,92958
yes,entry,279,challenge,14697
yes,entry,279,challenge,14697
yes,entry,279,challenge,14697
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,139192
yes,entry,279,challenge,139192
yes,entry,279,challenge,139192
yes,entry,279,challenge,139192
yes,entry,279,challenge,139192
yes,entry,279,challenge,139196
yes,entry,279,challenge,139196
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,139022
yes,entry,279,challenge,139022
yes,entry,279,challenge,139179
yes,entry,279,challenge,139179
yes,entry,279,challenge,139179
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,139211
yes,entry,279,challenge,139211
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,139211
yes,entry,279,challenge,139211
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,139215
yes,entry,279,challenge,139215
yes,entry,279,challenge,139218
yes,entry,279,challenge,139218
yes,entry,279,challenge,139218
yes,entry,279,challenge,139213
yes,entry,279,challenge,139213
yes,entry,279,challenge,139213
yes,entry,279,challenge,139213
yes,entry,279,challenge,139213
yes,entry,279,challenge,139221
yes,entry,279,challenge,139221
yes,entry,279,challenge,139222
yes,entry,279,challenge,139222
yes,entry,279,challenge,139223
yes,entry,279,challenge,139222
yes,entry,279,challenge,139222
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139222
yes,entry,279,challenge,139222
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139223
yes,entry,279,challenge,139224
yes,entry,279,challenge,139224
yes,entry,279,challenge,139224
yes,entry,279,challenge,139224
yes,entry,279,challenge,139228
yes,entry,279,challenge,139228
yes,entry,279,challenge,139230
yes,entry,279,challenge,139230
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,139237
yes,entry,279,challenge,139237
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,136792
yes,entry,279,challenge,139251
yes,entry,279,challenge,139251
yes,entry,279,challenge,139253
yes,entry,279,challenge,139253
yes,entry,279,challenge,139253
yes,entry,279,challenge,139253
yes,entry,279,challenge,139253
yes,entry,279,challenge,139253
yes,entry,279,challenge,138938
yes,entry,279,challenge,138938
yes,entry,279,challenge,138938
yes,entry,279,challenge,138938
yes,entry,279,challenge,138938
yes,entry,279,challenge,138938
yes,entry,279,challenge,138938
yes,entry,279,challenge,139263
yes,entry,279,challenge,139263
yes,entry,279,challenge,139263
yes,entry,279,challenge,130024
yes,entry,279,challenge,130024
yes,entry,279,challenge,139266
yes,entry,279,challenge,139266
yes,entry,279,challenge,139266
yes,entry,279,challenge,139266
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139267
yes,entry,279,challenge,139269
yes,entry,279,challenge,139269
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,69016
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,93028
yes,entry,279,challenge,139271
yes,entry,279,challenge,139271
yes,entry,279,challenge,139272
yes,entry,279,challenge,139272
yes,entry,279,challenge,118347
yes,entry,279,challenge,118347
yes,entry,279,challenge,138756
yes,entry,279,challenge,138756
yes,entry,279,challenge,138756
yes,entry,279,challenge,139272
yes,entry,279,challenge,139272
yes,entry,279,challenge,139273
yes,entry,279,challenge,139273
yes,entry,279,challenge,139273
yes,entry,279,challenge,139273
yes,entry,279,challenge,139273
yes,entry,279,challenge,139273
yes,entry,279,challenge,139273
yes,entry,279,challenge,139274
yes,entry,279,challenge,139274
yes,entry,279,challenge,139277
yes,entry,279,challenge,139277
yes,entry,279,challenge,139277
yes,entry,279,challenge,139277
yes,entry,279,challenge,139277
yes,entry,279,challenge,139277
yes,entry,279,challenge,139277
yes,entry,279,challenge,139277
yes,entry,279,challenge,139277
yes,entry,279,challenge,139280
yes,entry,279,challenge,139280
yes,entry,279,challenge,139280
yes,entry,279,challenge,139280
yes,entry,279,challenge,139280
yes,entry,279,challenge,139280
yes,entry,279,challenge,135042
yes,entry,279,challenge,135042
